Date,HR,PGE,SCE,SDGE,VEA,CAISO,,,
7/26/23,16,15002.36,21643.70,3122.67,133.90,39902.63,,,
7/26/23,17,15809.34,22251.89,3337.38,134.25,41532.86,,,
7/26/23,18,16749.22,22366.49,3599.58,135.90,42851.19,,,
7/26/23,19,17361.07,21622.66,3733.43,131.51,42848.67,,,
7/26/23,20,17445.59,20738.63,3592.74,124.71,41901.67,,,
7/26/23,21,16890.58,19909.25,3597.37,116.31,40513.53,,,
7/26/23,22,16219.24,18910.19,3367.66,104.73,38601.82,,,
7/26/23,23,14937.38,17558.54,3090.68,93.28,35679.88,,,
7/26/23,24,13995.07,15984.46,2800.46,83.30,32863.31,,,
7/27/23,1,12886.64,14744.94,2712.61,77.16,30421.35,,,
7/27/23,2,12363.32,13815.36,2587.03,71.13,28836.84,,,
7/27/23,3,11916.35,13355.28,2350.56,67.99,27690.18,,,
7/27/23,4,11551.08,12685.15,2259.85,65.29,26561.37,,,
7/27/23,5,11434.27,12581.93,2251.03,64.77,26331.97,,,
7/27/23,6,11799.99,12643.06,2349.83,66.40,26859.28,,,
7/27/23,7,12396.48,13014.17,2463.12,70.38,27944.15,,,
7/27/23,8,12911.04,14246.48,2903.71,120.17,30181.40,,,
7/27/23,9,12947.37,15454.34,2836.11,110.00,31347.82,,,
7/27/23,10,12636.44,16180.58,2732.81,130.86,31680.69,,,
7/27/23,11,12137.11,16631.26,2493.88,137.21,31399.46,,,
7/27/23,12,12033.64,17465.84,2455.24,129.33,32084.05,,,
7/27/23,13,11938.23,18135.31,2510.05,126.27,32709.86,,,
7/27/23,14,12290.66,19504.77,2631.69,122.48,34549.59,,,
7/27/23,15,13091.18,20802.61,2785.36,134.80,36813.95,,,
7/27/23,16,13891.86,21557.69,2905.57,139.15,38494.27,,,
7/27/23,17,14641.25,21867.54,3131.65,143.28,39783.72,,,
7/27/23,18,15548.41,21763.80,3318.75,150.06,40781.02,,,
7/27/23,19,16278.25,21090.37,3260.08,135.21,40763.92,,,
7/27/23,20,16458.96,20246.13,3217.93,128.50,40051.52,,,
7/27/23,21,16213.57,19323.32,3175.03,117.02,38828.94,,,
7/27/23,22,15535.49,18492.83,3079.86,104.49,37212.67,,,
7/27/23,23,14350.48,17123.19,2853.72,92.89,34420.27,,,
7/27/23,24,13448.05,15677.92,2611.40,82.07,31819.43,,,
7/28/23,1,12662.27,14587.26,2561.21,74.57,29885.31,,,
7/28/23,2,12175.22,13783.69,2446.26,69.22,28474.39,,,
7/28/23,3,11684.68,13067.92,2282.22,65.37,27100.19,,,
7/28/23,4,11692.57,12750.57,2226.63,62.80,26732.58,,,
7/28/23,5,11343.23,12616.23,2230.45,61.77,26251.66,,,
7/28/23,6,11845.97,12511.03,2318.76,61.98,26737.74,,,
7/28/23,7,12332.71,12803.51,2360.38,63.26,27559.86,,,
7/28/23,8,12763.84,13942.38,2721.53,111.69,29539.44,,,
7/28/23,9,12732.94,15001.62,2782.22,121.77,30638.55,,,
7/28/23,10,12486.65,15621.63,2594.15,131.90,30834.34,,,
7/28/23,11,12270.74,16507.48,2336.63,128.80,31243.66,,,
7/28/23,12,12232.97,17116.83,2285.29,118.45,31753.54,,,
7/28/23,13,12171.23,17711.49,2277.06,119.78,32279.55,,,
7/28/23,14,12454.55,18581.42,2268.72,124.86,33429.56,,,
7/28/23,15,13003.04,19204.10,2356.62,139.34,34703.09,,,
7/28/23,16,13405.78,19588.80,2484.93,138.03,35617.53,,,
7/28/23,17,14307.92,19753.04,2681.79,137.09,36879.84,,,
7/28/23,18,15426.36,19803.19,2987.62,142.58,38359.76,,,
7/28/23,19,16230.85,19353.78,3147.84,140.64,38873.12,,,
7/28/23,20,16379.25,18576.30,3116.49,125.93,38197.97,,,
7/28/23,21,15846.64,17919.51,3094.63,116.53,36977.31,,,
7/28/23,22,15273.64,17267.40,3004.62,104.11,35649.77,,,
7/28/23,23,14352.80,16088.79,2860.67,92.23,33394.49,,,
7/28/23,24,13186.16,15058.95,2655.52,83.33,30983.97,,,
7/29/23,1,12659.47,14239.47,2538.40,76.74,29514.08,,,
7/29/23,2,12149.11,13409.98,2391.92,71.45,28022.47,,,
7/29/23,3,11729.81,12777.09,2295.81,66.58,26869.29,,,
7/29/23,4,11373.96,12392.65,2201.08,63.64,26031.34,,,
7/29/23,5,11163.45,12081.30,2147.85,61.65,25454.25,,,
7/29/23,6,11244.98,11908.85,2153.12,61.67,25368.62,,,
7/29/23,7,11324.87,11644.35,2153.77,61.98,25184.96,,,
7/29/23,8,11563.83,12331.14,2370.13,98.15,26363.25,,,
7/29/23,9,11960.52,13308.14,2474.89,121.79,27865.35,,,
7/29/23,10,11473.17,13731.24,2369.50,132.68,27706.59,,,
7/29/23,11,10956.65,14590.05,2200.37,142.29,27889.36,,,
7/29/23,12,10644.09,15611.88,2153.19,129.47,28538.63,,,
7/29/23,13,10689.19,16417.93,2272.82,135.97,29515.91,,,
7/29/23,14,11185.34,16911.73,2335.58,131.19,30563.84,,,
7/29/23,15,11540.72,17349.71,2322.50,136.93,31349.85,,,
7/29/23,16,12587.88,17887.63,2485.86,149.96,33111.33,,,
7/29/23,17,13710.84,18531.89,2729.01,135.42,35107.15,,,
7/29/23,18,14834.24,19086.62,3020.02,137.22,37078.10,,,
7/29/23,19,15468.43,19041.90,3152.04,135.39,37797.76,,,
7/29/23,20,15524.16,18434.74,3134.17,126.18,37219.25,,,
7/29/23,21,15147.09,17826.69,3128.96,117.10,36219.84,,,
7/29/23,22,14644.17,16972.84,3047.62,105.89,34770.52,,,
7/29/23,23,13630.19,16003.00,2860.12,95.43,32588.74,,,
7/29/23,24,13022.39,15003.27,2657.93,86.10,30769.69,,,
7/30/23,1,12123.77,13937.08,2592.04,78.87,28731.76,,,
7/30/23,2,11431.35,13236.42,2454.15,72.08,27194.00,,,
7/30/23,3,10910.23,12637.31,2322.75,67.69,25937.97,,,
7/30/23,4,10623.21,12301.56,2234.76,64.24,25223.76,,,
7/30/23,5,10493.71,11820.61,2188.06,62.93,24565.30,,,
7/30/23,6,10480.32,11674.62,2190.35,61.47,24406.76,,,
7/30/23,7,10343.08,11174.11,2157.72,61.48,23736.39,,,
7/30/23,8,10622.80,11732.87,2414.26,103.31,24873.23,,,
7/30/23,9,10548.83,12384.10,2457.84,115.43,25506.20,,,
7/30/23,10,10166.23,12945.22,2333.78,125.23,25570.46,,,
7/30/23,11,9998.35,13719.20,2095.09,132.52,25945.16,,,
7/30/23,12,9618.57,14262.95,1942.24,134.69,25958.44,,,
7/30/23,13,9543.53,14847.59,2040.04,129.70,26560.87,,,
7/30/23,14,10222.83,15688.88,2464.61,131.46,28507.77,,,
7/30/23,15,10911.70,16794.13,2640.15,131.49,30477.47,,,
7/30/23,16,11938.07,17569.00,2639.01,128.86,32274.94,,,
7/30/23,17,13190.42,18383.29,2774.67,125.02,34473.40,,,
7/30/23,18,14498.06,19015.61,3080.21,126.50,36720.39,,,
7/30/23,19,15530.21,19102.26,3264.02,118.26,38014.74,,,
7/30/23,20,15700.45,18571.42,3299.97,109.08,37680.92,,,
7/30/23,21,15372.01,18098.74,3287.51,103.74,36862.01,,,
7/30/23,22,14804.41,17376.15,3178.55,94.80,35453.91,,,
7/30/23,23,13679.18,16278.67,2944.91,85.76,32988.52,,,
7/30/23,24,12530.89,15020.87,2688.05,79.57,30319.39,,,
7/31/23,1,12230.07,13991.34,2679.42,74.63,28975.45,,,
7/31/23,2,11702.03,13354.22,2548.69,71.64,27676.59,,,
7/31/23,3,11687.69,12705.04,2443.52,70.25,26906.49,,,
7/31/23,4,11376.54,12401.74,2434.84,68.16,26281.28,,,
7/31/23,5,11301.32,12162.43,2406.26,66.93,25936.94,,,
7/31/23,6,11138.91,12601.04,2416.08,68.00,26224.02,,,
7/31/23,7,11646.52,13153.19,2522.85,69.19,27391.75,,,
7/31/23,8,11947.05,14135.98,2657.74,82.74,28823.51,,,
7/31/23,9,11867.64,15160.48,2655.91,83.70,29767.74,,,
7/31/23,10,11777.77,16084.06,2755.82,87.73,30705.39,,,
7/31/23,11,11712.63,16812.95,2948.92,117.44,31591.95,,,
7/31/23,12,11533.56,17997.78,3018.50,101.42,32651.27,,,
7/31/23,13,11913.51,18797.30,3014.69,97.05,33822.54,,,
7/31/23,14,12517.23,19532.16,2815.35,95.58,34960.31,,,
7/31/23,15,13374.34,19952.53,3040.37,99.83,36467.07,,,
7/31/23,16,14387.68,19993.49,2996.74,107.12,37485.03,,,
7/31/23,17,15384.50,19841.50,2945.49,139.45,38310.95,,,
7/31/23,18,16208.05,19351.71,3121.90,102.45,38784.11,,,
7/31/23,19,16933.37,18649.84,3120.78,107.37,38811.36,,,
7/31/23,20,17034.78,17940.75,3119.38,100.55,38195.46,,,
7/31/23,21,16516.85,17804.68,3197.07,95.41,37614.00,,,
7/31/23,22,15721.66,17200.66,3123.11,87.25,36132.68,,,
7/31/23,23,14458.55,16252.06,2942.27,79.99,33732.88,,,
7/31/23,24,13406.35,15117.30,2761.96,73.71,31359.32,,,
8/1/23,1,12743.61,14051.11,2763.11,70.28,29628.10,,,
8/1/23,2,12056.12,13226.07,2549.57,68.39,27900.14,,,
8/1/23,3,11826.09,13070.88,2515.86,66.17,27478.99,,,
8/1/23,4,11509.86,12583.66,2429.02,65.09,26587.63,,,
8/1/23,5,11487.20,12511.64,2339.82,65.66,26404.32,,,
8/1/23,6,11658.20,12968.92,2388.57,68.26,27083.94,,,
8/1/23,7,12074.61,13323.27,2459.34,69.45,27926.68,,,
8/1/23,8,12375.50,13979.00,2576.10,71.20,29001.79,,,
8/1/23,9,12113.66,15086.67,2665.57,72.09,29937.99,,,
8/1/23,10,12082.08,15789.80,2676.87,70.61,30619.37,,,
8/1/23,11,11879.88,16339.50,2574.52,75.78,30869.68,,,
8/1/23,12,11942.50,16583.69,2489.56,84.38,31100.13,,,
8/1/23,13,11893.58,17128.62,2539.67,87.63,31649.49,,,
8/1/23,14,12320.42,18153.27,2631.88,87.16,33192.73,,,
8/1/23,15,12594.65,19182.06,2802.39,94.19,34673.28,,,
8/1/23,16,13433.13,19752.41,3023.39,100.88,36309.81,,,
8/1/23,17,14268.92,20076.35,3273.00,107.25,37725.52,,,
8/1/23,18,15053.20,20219.33,3595.64,103.33,38971.50,,,
8/1/23,19,15725.08,19668.85,3514.75,99.62,39008.30,,,
8/1/23,20,15848.79,18831.95,3407.03,95.72,38183.48,,,
8/1/23,21,15459.75,18243.78,3367.00,92.01,37162.55,,,
8/1/23,22,14871.89,17513.07,3272.80,85.12,35742.88,,,
8/1/23,23,13853.94,16374.65,3042.43,78.14,33349.16,,,
8/1/23,24,12749.63,15191.69,2836.00,72.39,30849.71,,,
8/2/23,1,12154.90,13928.04,2700.71,67.61,28851.25,,,
8/2/23,2,11679.89,13027.95,2531.51,63.75,27303.10,,,
8/2/23,3,11099.37,12732.14,2456.91,61.69,26350.10,,,
8/2/23,4,11026.75,12493.18,2297.30,60.50,25877.72,,,
8/2/23,5,10897.16,12250.53,2283.90,61.05,25492.64,,,
8/2/23,6,11387.42,12478.88,2345.13,63.30,26274.74,,,
8/2/23,7,11838.16,12548.28,2476.99,65.47,26928.89,,,
8/2/23,8,12072.17,13820.24,2799.88,78.41,28770.71,,,
8/2/23,9,12206.61,14731.57,2791.58,74.22,29803.98,,,
8/2/23,10,12152.11,15132.75,2357.13,77.15,29719.14,,,
8/2/23,11,11936.21,15642.25,2252.60,80.53,29911.58,,,
8/2/23,12,11434.61,16455.00,2324.49,84.60,30298.70,,,
8/2/23,13,10980.13,16693.70,2388.36,90.64,30152.81,,,
8/2/23,14,10862.64,17497.96,2549.92,100.51,31011.03,,,
8/2/23,15,11300.38,18336.43,2727.48,155.34,32519.64,,,
8/2/23,16,12065.10,19125.92,2921.67,144.81,34257.50,,,
8/2/23,17,12911.70,19387.78,3106.99,171.01,35577.48,,,
8/2/23,18,13922.51,19725.84,3363.85,150.03,37162.23,,,
8/2/23,19,14759.07,19007.35,3427.59,110.76,37304.77,,,
8/2/23,20,15019.19,18141.33,3366.03,103.65,36630.19,,,
8/2/23,21,14781.39,17456.23,3302.79,97.00,35637.41,,,
8/2/23,22,14328.39,16710.43,3172.51,88.43,34299.75,,,
8/2/23,23,13412.98,15558.21,2951.62,78.52,32001.32,,,
8/2/23,24,12517.24,14697.56,2703.59,70.80,29989.20,,,
8/3/23,1,12258.36,13319.73,2629.93,63.83,28271.85,,,
8/3/23,2,12049.40,12316.41,2546.24,59.27,26971.32,,,
8/3/23,3,11796.07,11796.45,2405.88,56.40,26054.79,,,
8/3/23,4,11573.58,11456.22,2296.87,54.30,25380.98,,,
8/3/23,5,11486.32,11375.08,2369.47,54.54,25285.41,,,
8/3/23,6,11595.82,11769.34,2301.97,56.65,25723.78,,,
8/3/23,7,11876.15,12087.37,2383.23,58.94,26405.69,,,
8/3/23,8,12440.58,12760.14,2660.11,112.83,27973.65,,,
8/3/23,9,12535.67,13561.69,2504.11,126.81,28728.29,,,
8/3/23,10,12057.87,13799.44,2179.69,131.60,28168.60,,,
8/3/23,11,11609.40,14148.91,2062.74,138.94,27959.99,,,
8/3/23,12,11287.29,14428.11,1969.81,96.19,27781.41,,,
8/3/23,13,11173.65,14508.86,1994.71,103.69,27780.90,,,
8/3/23,14,11293.09,15249.18,2090.95,97.79,28731.01,,,
8/3/23,15,11344.66,16142.92,2158.41,104.12,29750.11,,,
8/3/23,16,11596.86,17137.37,2348.32,117.18,31199.73,,,
8/3/23,17,12482.40,17576.89,2623.65,119.19,32802.14,,,
8/3/23,18,13506.70,17899.60,2927.04,113.36,34446.70,,,
8/3/23,19,14453.64,17581.01,3066.72,127.36,35228.73,,,
8/3/23,20,14710.88,16991.01,3027.34,102.94,34832.16,,,
8/3/23,21,14642.30,16516.21,3059.08,94.75,34312.34,,,
8/3/23,22,14153.38,15875.01,2905.26,82.95,33016.60,,,
8/3/23,23,13299.44,15099.74,2743.35,73.19,31215.72,,,
8/3/23,24,12528.19,13888.63,2562.68,65.42,29044.92,,,
8/4/23,1,11767.16,12841.33,2533.61,59.66,27201.76,,,
8/4/23,2,11298.35,12126.58,2385.93,54.32,25865.18,,,
8/4/23,3,10938.15,11514.60,2394.58,51.85,24899.17,,,
8/4/23,4,10904.86,11193.43,2146.64,50.49,24295.42,,,
8/4/23,5,10760.81,11120.13,2128.60,50.77,24060.31,,,
8/4/23,6,11208.52,11373.91,2166.88,51.96,24801.27,,,
8/4/23,7,11605.81,11865.24,2262.28,53.47,25786.80,,,
8/4/23,8,12843.82,12421.08,2332.93,90.16,27687.99,,,
8/4/23,9,13305.82,12982.13,2268.58,78.12,28634.64,,,
8/4/23,10,12869.08,13252.20,2124.76,73.89,28319.94,,,
8/4/23,11,11728.21,13486.46,1918.71,73.49,27206.87,,,
8/4/23,12,11361.18,13845.85,1822.63,84.78,27114.45,,,
8/4/23,13,11353.24,14057.85,1808.20,88.32,27307.60,,,
8/4/23,14,11682.79,14881.28,1920.34,93.63,28578.03,,,
8/4/23,15,11894.91,15960.87,2062.47,103.76,30022.01,,,
8/4/23,16,12676.33,17034.58,2284.92,110.34,32106.18,,,
8/4/23,17,13806.60,17735.85,2611.33,120.59,34274.37,,,
8/4/23,18,14984.23,18105.87,2882.68,116.39,36089.17,,,
8/4/23,19,15601.96,17956.12,3047.23,114.53,36719.84,,,
8/4/23,20,15746.16,17242.20,3003.21,105.78,36097.35,,,
8/4/23,21,15391.44,16741.25,2997.58,94.75,35225.02,,,
8/4/23,22,14898.98,16099.44,2906.12,83.59,33988.13,,,
8/4/23,23,13913.22,15160.22,2732.73,74.79,31880.97,,,
8/4/23,24,13025.68,14134.48,2555.80,66.72,29782.68,,,
8/5/23,1,12314.66,13081.99,2491.44,60.04,27948.13,,,
8/5/23,2,11663.10,12300.08,2320.79,53.96,26337.94,,,
8/5/23,3,11321.88,11712.62,2219.95,50.47,25304.92,,,
8/5/23,4,10897.15,11201.10,2136.88,48.17,24283.30,,,
8/5/23,5,10846.13,11007.50,2141.23,47.47,24042.32,,,
8/5/23,6,10849.12,11145.21,2181.66,48.20,24224.18,,,
8/5/23,7,10878.97,11106.86,2174.12,48.42,24208.37,,,
8/5/23,8,11533.27,11434.60,2349.08,101.51,25418.47,,,
8/5/23,9,11746.43,12944.37,2347.28,117.69,27155.77,,,
8/5/23,10,11332.29,12988.61,2126.70,122.80,26570.40,,,
8/5/23,11,11158.72,13250.31,1883.37,128.58,26420.97,,,
8/5/23,12,11242.03,13527.36,1791.42,125.78,26686.60,,,
8/5/23,13,11288.61,14057.97,1816.99,102.77,27266.35,,,
8/5/23,14,11704.25,15033.78,1917.79,99.44,28755.26,,,
8/5/23,15,12232.31,16157.35,2110.44,106.19,30606.30,,,
8/5/23,16,13043.88,17156.20,2281.52,110.83,32592.43,,,
8/5/23,17,14282.05,17861.54,2548.79,114.51,34806.90,,,
8/5/23,18,15364.13,18296.89,2825.55,116.16,36602.74,,,
8/5/23,19,16171.27,18335.68,3019.89,111.49,37638.32,,,
8/5/23,20,16301.99,17554.64,2965.55,104.36,36926.54,,,
8/5/23,21,15850.46,16881.06,2953.95,96.67,35782.14,,,
8/5/23,22,15138.42,16047.35,2849.87,85.86,34121.50,,,
8/5/23,23,14075.62,15162.58,2660.10,77.11,31975.40,,,
8/5/23,24,13109.97,14110.07,2494.64,69.34,29784.01,,,
8/6/23,1,12512.40,13286.96,2455.19,62.51,28317.05,,,
8/6/23,2,11835.99,12471.23,2345.44,57.53,26710.19,,,
8/6/23,3,11279.21,11824.89,2234.98,54.58,25393.66,,,
8/6/23,4,10904.05,11167.54,2156.19,51.94,24279.72,,,
8/6/23,5,10699.69,10803.81,2081.82,50.39,23635.72,,,
8/6/23,6,10632.54,10675.86,2062.51,50.57,23421.48,,,
8/6/23,7,10722.29,10664.24,2046.27,51.92,23484.72,,,
8/6/23,8,11796.86,11429.59,2211.08,102.98,25540.50,,,
8/6/23,9,12006.99,11949.97,2216.19,122.01,26295.17,,,
8/6/23,10,11641.62,12224.90,1915.50,128.92,25910.93,,,
8/6/23,11,11725.28,12863.78,1713.94,134.76,26437.76,,,
8/6/23,12,11746.87,13579.32,1648.96,83.97,27059.13,,,
8/6/23,13,11880.37,14189.59,1719.02,96.14,27885.13,,,
8/6/23,14,12426.27,15367.52,1835.76,137.51,29767.06,,,
8/6/23,15,13014.60,16687.59,2002.20,107.43,31811.82,,,
8/6/23,16,14074.00,17673.15,2252.19,113.12,34112.46,,,
8/6/23,17,15345.65,17850.88,2506.09,117.65,35820.27,,,
8/6/23,18,16594.73,18357.52,2828.44,120.05,37900.74,,,
8/6/23,19,17511.33,18451.92,3024.43,118.42,39106.10,,,
8/6/23,20,17653.23,17700.79,2999.46,110.77,38464.25,,,
8/6/23,21,17156.58,17044.22,2956.89,100.28,37257.97,,,
8/6/23,22,16330.75,16237.12,2854.64,88.38,35510.88,,,
8/6/23,23,14952.47,15079.06,2639.83,78.27,32749.63,,,
8/6/23,24,13623.98,13941.24,2442.12,69.88,30077.23,,,
8/7/23,1,12669.23,13008.73,2448.13,63.22,28189.31,,,
8/7/23,2,11889.48,12354.91,2304.67,59.80,26608.85,,,
8/7/23,3,11425.73,11692.55,2166.70,58.02,25342.99,,,
8/7/23,4,11409.14,11429.68,2073.13,56.33,24968.29,,,
8/7/23,5,11321.84,11338.94,2067.13,56.39,24784.29,,,
8/7/23,6,11678.27,11703.33,2172.63,58.20,25612.43,,,
8/7/23,7,12321.52,12145.39,2260.86,59.40,26787.16,,,
8/7/23,8,13197.13,13351.48,2385.19,116.74,29050.54,,,
8/7/23,9,13914.39,14140.71,2578.92,123.94,30757.96,,,
8/7/23,10,14014.92,14462.35,2477.85,138.59,31093.71,,,
8/7/23,11,13602.42,14852.51,2341.65,140.56,30937.13,,,
8/7/23,12,13740.22,15676.87,2104.39,91.12,31612.60,,,
8/7/23,13,14349.02,15852.48,2093.79,98.00,32393.29,,,
8/7/23,14,15099.82,16512.70,2229.00,103.27,33944.80,,,
8/7/23,15,15991.77,17388.97,2436.85,108.28,35925.87,,,
8/7/23,16,16961.34,18093.67,2718.66,112.77,37886.44,,,
8/7/23,17,17765.15,18493.89,2944.66,116.47,39320.16,,,
8/7/23,18,18665.68,18666.20,3199.28,120.16,40651.32,,,
8/7/23,19,18889.51,18259.50,3297.82,117.38,40564.22,,,
8/7/23,20,18443.31,17522.63,3252.46,109.74,39328.13,,,
8/7/23,21,17695.13,16928.78,3278.82,100.70,38003.43,,,
8/7/23,22,16621.22,16169.29,3156.00,88.85,36035.36,,,
8/7/23,23,15117.44,14975.71,2912.47,78.71,33084.33,,,
8/7/23,24,13801.94,13952.48,2676.66,70.63,30501.72,,,
8/8/23,1,13017.68,13187.83,2557.41,64.19,28827.11,,,
8/8/23,2,12288.42,12331.69,2425.99,59.80,27105.89,,,
8/8/23,3,11773.88,11708.08,2328.37,56.98,25867.32,,,
8/8/23,4,11953.73,11340.21,2226.81,56.15,25576.90,,,
8/8/23,5,11630.07,11295.30,2195.64,56.32,25177.34,,,
8/8/23,6,11660.57,11630.65,2264.75,57.61,25613.59,,,
8/8/23,7,12212.67,11911.94,2368.46,58.89,26551.94,,,
8/8/23,8,13087.20,13091.87,2558.52,103.06,28840.65,,,
8/8/23,9,13424.56,13887.47,2820.64,129.78,30262.45,,,
8/8/23,10,12950.97,14493.09,2776.37,125.16,30345.59,,,
8/8/23,11,12178.54,14811.89,2634.71,109.71,29734.86,,,
8/8/23,12,12239.25,15235.92,2581.13,89.30,30145.60,,,
8/8/23,13,12201.84,15300.10,2838.21,105.05,30445.22,,,
8/8/23,14,12319.06,16270.46,3082.10,114.26,31785.86,,,
8/8/23,15,12896.16,17623.92,3261.20,117.62,33898.91,,,
8/8/23,16,13690.15,18348.21,3091.34,112.75,35242.45,,,
8/8/23,17,14567.98,18310.99,2777.87,116.45,35773.29,,,
8/8/23,18,15469.57,18139.50,2967.15,118.44,36694.65,,,
8/8/23,19,16116.32,17797.12,3125.79,116.54,37155.78,,,
8/8/23,20,16172.30,17301.94,3155.32,109.10,36738.66,,,
8/8/23,21,15698.75,17086.61,3158.13,100.39,36043.87,,,
8/8/23,22,15018.38,16528.23,3073.42,89.13,34709.15,,,
8/8/23,23,13969.45,15458.75,2834.75,79.13,32342.08,,,
8/8/23,24,12883.66,14523.24,2619.09,70.62,30096.61,,,
8/9/23,1,12142.62,13831.35,2581.51,64.44,28619.93,,,
8/9/23,2,11722.68,12716.88,2453.85,59.27,26952.69,,,
8/9/23,3,11235.54,12117.36,2337.32,56.30,25746.51,,,
8/9/23,4,11568.97,11914.05,2221.77,54.97,25759.76,,,
8/9/23,5,11231.18,11737.08,2214.57,55.59,25238.42,,,
8/9/23,6,11393.57,12342.74,2305.15,58.45,26099.91,,,
8/9/23,7,11899.45,12715.75,2407.40,59.69,27082.29,,,
8/9/23,8,12299.01,13526.47,2487.59,79.97,28393.03,,,
8/9/23,9,12169.11,14283.39,2535.09,128.54,29116.14,,,
8/9/23,10,11868.43,15175.80,2496.06,136.61,29676.91,,,
8/9/23,11,11392.05,15763.94,2646.59,109.24,29911.84,,,
8/9/23,12,11012.55,16421.17,2443.96,90.67,29968.35,,,
8/9/23,13,11378.18,15964.16,2486.42,111.20,29939.96,,,
8/9/23,14,11722.15,16203.15,2381.23,107.08,30413.61,,,
8/9/23,15,12417.92,17104.86,2560.51,97.24,32180.53,,,
8/9/23,16,13252.56,18014.69,2784.73,102.99,34154.97,,,
8/9/23,17,14372.12,17912.70,3084.96,107.88,35477.66,,,
8/9/23,18,15197.66,17353.31,3179.17,110.64,35840.79,,,
8/9/23,19,16042.99,16531.27,3200.47,109.55,35884.28,,,
8/9/23,20,15961.54,16223.59,3149.91,104.89,35439.93,,,
8/9/23,21,15657.41,16122.99,3147.97,101.61,35029.98,,,
8/9/23,22,14964.79,15639.94,3048.44,93.43,33746.60,,,
8/9/23,23,14034.83,14854.69,2845.43,85.59,31820.54,,,
8/9/23,24,13115.10,13814.09,2650.08,77.45,29656.72,,,
8/10/23,1,12319.10,13153.69,2579.28,70.52,28122.60,,,
8/10/23,2,11690.47,12270.92,2530.84,65.39,26557.62,,,
8/10/23,3,11325.99,11794.48,2391.99,63.09,25575.56,,,
8/10/23,4,11394.09,11648.95,2284.52,61.93,25389.48,,,
8/10/23,5,11065.19,11617.14,2323.64,62.00,25067.98,,,
8/10/23,6,11484.83,11990.73,2390.02,63.99,25929.56,,,
8/10/23,7,12180.12,12515.26,2476.18,65.87,27237.43,,,
8/10/23,8,12470.31,13233.64,2530.65,69.29,28303.89,,,
8/10/23,9,12698.43,13976.17,2701.46,71.32,29447.37,,,
8/10/23,10,12182.54,14748.70,2647.68,131.47,29710.39,,,
8/10/23,11,11655.44,14907.67,2782.82,140.22,29486.16,,,
8/10/23,12,11560.58,14625.17,2653.24,147.16,28986.15,,,
8/10/23,13,11717.85,14711.29,2420.62,152.05,29001.82,,,
8/10/23,14,12298.20,14878.90,2396.42,153.17,29726.69,,,
8/10/23,15,12953.14,15034.29,2426.77,112.66,30526.86,,,
8/10/23,16,13937.26,15419.59,2485.00,106.57,31948.41,,,
8/10/23,17,14889.04,15762.66,2631.34,109.65,33392.70,,,
8/10/23,18,15497.66,16019.43,2951.41,110.56,34579.05,,,
8/10/23,19,15738.71,15755.09,3046.08,109.45,34649.33,,,
8/10/23,20,15547.21,15520.50,3059.56,104.64,34231.91,,,
8/10/23,21,15248.91,15538.70,3067.61,98.14,33953.36,,,
8/10/23,22,14735.09,15165.80,2986.35,89.49,32976.73,,,
8/10/23,23,13984.74,14363.85,2813.85,80.87,31243.31,,,
8/10/23,24,12942.98,13529.84,2605.18,72.01,29150.00,,,
8/11/23,1,12269.19,12835.53,2594.38,65.93,27765.03,,,
8/11/23,2,11780.06,12135.35,2419.83,61.18,26396.42,,,
8/11/23,3,11336.79,11466.62,2324.69,58.38,25186.48,,,
8/11/23,4,11286.63,11199.99,2245.30,56.70,24788.62,,,
8/11/23,5,11313.30,11242.31,2224.66,56.76,24837.03,,,
8/11/23,6,11593.18,11643.56,2367.04,57.89,25661.66,,,
8/11/23,7,12107.15,12178.99,2449.58,58.15,26793.86,,,
8/11/23,8,12733.75,13325.41,2516.39,107.09,28682.65,,,
8/11/23,9,13153.87,13826.27,2583.10,131.81,29695.05,,,
8/11/23,10,12724.32,14161.23,2496.94,137.24,29519.74,,,
8/11/23,11,12211.94,14382.73,2280.04,144.22,29018.92,,,
8/11/23,12,12538.90,14073.10,2238.28,139.92,28990.21,,,
8/11/23,13,12411.76,13843.80,2166.99,112.85,28535.40,,,
8/11/23,14,12392.57,14202.11,2301.81,105.15,29001.63,,,
8/11/23,15,12719.11,15061.49,2644.85,104.27,30529.73,,,
8/11/23,16,13385.00,15852.74,2776.76,108.04,32122.54,,,
8/11/23,17,14269.24,16349.98,2841.37,111.77,33572.35,,,
8/11/23,18,15064.36,16663.90,2876.53,113.39,34718.18,,,
8/11/23,19,15582.62,16351.83,2967.57,109.71,35011.72,,,
8/11/23,20,15544.71,15974.01,2974.46,102.64,34595.82,,,
8/11/23,21,15216.13,15688.05,2989.33,95.02,33988.53,,,
8/11/23,22,14695.47,15220.74,2888.37,85.81,32890.39,,,
8/11/23,23,13879.54,14360.80,2715.04,77.09,31032.48,,,
8/11/23,24,12796.10,13474.53,2535.55,70.47,28876.65,,,
8/12/23,1,12278.37,12729.31,2470.91,64.85,27543.44,,,
8/12/23,2,11633.38,12044.75,2364.67,59.83,26102.63,,,
8/12/23,3,11086.64,11494.80,2274.06,56.71,24912.20,,,
8/12/23,4,10729.60,11084.57,2165.46,54.32,24033.94,,,
8/12/23,5,10614.92,10833.17,2126.66,52.99,23627.73,,,
8/12/23,6,10724.06,10840.42,2135.81,53.82,23754.11,,,
